id	root	asset	uexp_offset	mode	export	source	translation	comment
1e62c45e9e3d	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	3939	narrow	S_NPCNames	Ivana Tinkle	Василия Звонка	
c112c23df712	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4003	narrow	S_NPCNames	Tess Tickle	Виктория Щекотка	
f5517ee05afe	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4066	narrow	S_NPCNames	May B. Thicke	Дарена Густая	
1f822308890f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4131	narrow	S_NPCNames	Mona Lott	Дмитрия Многая	
fda35efaeb2f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4192	narrow	S_NPCNames	Carrie Oakey	Василиса Дубовая	
db5c1b036091	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4256	narrow	S_NPCNames	Dixie Normous	Дарка Нормус	
cebb48423f57	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4321	narrow	S_NPCNames	Misty Meaner	Митрия Злобная	
1781c691e1f5	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/S_NPCNames.uasset	4385	narrow	S_NPCNames	Sella Door	Василия Дверница	
54840b857eb9	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Dialog.uasset	5191	utf16	Text_Dialog	I’ve gone and lost me blessed amulet somewhere in the heart of the forest. It’s been a charm of fortune to me all these years, and I fear what may come without it. Would ye be so kind as to seek it out for me? I dare not tread those woods meself—too many eyes in the dark, watchin’ from the trees, and I’m no fool to tempt fate alone.	Потерял я свой благословенный амулет где-то в сердце леса. Все эти годы он хранил мою удачу, и без него мне неспокойно. Будь добр, сыщи его для меня. Сам я в те чащи не сунусь: слишком много глаз во тьме, слишком много взглядов с деревьев, а я не дурак один искушать судьбу.	
b8eaa5590e1a	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Dialog.uasset	6014	narrow	Text_NPC_Name	David Dangleberries	Викторис Данглбер	
53def9bbaa1b	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Dialog.uasset	6269	narrow	TextBlock	"""Okay"""	"""Ладно"""	
9dc1bd1c6b6c	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Dialog.uasset	6459	narrow	WB_Dialog_C	Text_Dialog		
bb5da46c402e	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	5744	narrow	Fade	CanvasPanel_0		
b3d6efde6098	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	5791	narrow	Fade	CanvasPanel_0		
2ee04237d7cd	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	6425	narrow	TextBlock	Drop/Throw	Бросить/метнуть	
f9b550a083e5	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	6545	narrow	TextBlock	Journal	Журнал	
e7c667dcc6c8	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	6662	narrow	TextBlock	Interact	Взаимодействовать	
c01848c29ccf	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	7007	narrow	Fade_INST	Fade		
b8d9718f8ac6	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	7063	narrow	WB_Gameplay_C	Image_120		
06a9d9d7c69f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	7117	narrow	WB_Gameplay_C	Image		
7749ead1c799	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Gameplay.uasset	7167	narrow	WB_Gameplay_C	Image_1		
b9b2030ef75a	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_HonorTracker.uasset	2296	narrow	TextBlock_Honor	Honor : 	Честь: 	
29a7d66cd155	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_HonorTracker.uasset	2414	narrow	TextBlock_NightCount	Night : 	Ночь: 	
096c7f933802	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_HonorTracker.uasset	2506	narrow	WB_HonorTracker_C	TextBlock_414		
8bc46cfd1dc3	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_HonorTracker.uasset	2564	narrow	WB_HonorTracker_C	Night	Ночь	
9ea971a8bed9	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	5741	narrow	Healthbar1	HealthBar_01		
4191bc837aae	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	5787	narrow	Healthbar1	HealthBar_01		
da757bd02a37	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	5898	narrow	HealthBar2	HealthBar_02		
70d88c04db50	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	5944	narrow	HealthBar2	HealthBar_02		
4165119efce3	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	6055	narrow	HealthBar3	HealthBar_03		
b09defeb699e	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	6101	narrow	HealthBar3	HealthBar_03		
62b9bec64400	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	6212	narrow	HealthBar4	HealthBar_04		
d1dfa54fbc0d	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	6258	narrow	HealthBar4	HealthBar_04		
397d6d09aee4	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11058	narrow	Healthbar1_INST	Healthbar1		
2ba58fce47b6	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11142	narrow	HealthBar2_INST	HealthBar2		
7b46ef6b69a6	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11226	narrow	HealthBar3_INST	HealthBar3		
4b41d6d9ac97	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11310	narrow	HealthBar4_INST	HealthBar4		
aecce7cbd428	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11370	narrow	WB_PlayerStats_C	ProgressBarStamina		
89427882765c	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11433	narrow	WB_PlayerStats_C	ProgressBarHealth		
d9b1ff1db64d	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_PlayerStats.uasset	11495	narrow	WB_PlayerStats_C	TextBlock_281		
3b92b573ad5f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal.uasset	7493	utf16	Text_Dialog	I’ve gone and lost me blessed amulet somewhere in the heart of the forest. It’s been a charm of fortune to me all these years, and I fear what may come without it. Would ye be so kind as to seek it out for me? I dare not tread those woods meself—too many eyes in the dark, watchin’ from the trees, and I’m no fool to tempt fate alone.	Потерял я свой благословенный амулет где-то в сердце леса. Все эти годы он хранил мою удачу, и без него мне неспокойно. Будь добр, сыщи его для меня. Сам я в те чащи не сунусь: слишком много глаз во тьме, слишком много взглядов с деревьев, а я не дурак один искушать судьбу.	
e062a467d907	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal.uasset	8282	narrow	Text_NPC_Name	Quest Journal	Журнал заданий	
95690f44a44b	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal.uasset	8409	narrow	TextBlock	Quest Completed!	Задание выполнено!	
9385ae139bbe	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal.uasset	8619	narrow	WB_QuestJournal_C	Text_Dialog		
ba33d61888d8	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal.uasset	8668	narrow	WB_QuestJournal_C	TextBlock_121		
e0be0acd2819	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal_Tasks.uasset	14221	narrow	Text_NPC_Name	Quest Tasks	Цели задания	
329ad0c7c87d	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal_Tasks.uasset	14342	narrow	Text_NPC_Name	Page 1/1	Стр. 1/1	
faaf5ee64e61	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_QuestJournal_Tasks.uasset	14540	narrow	WB_QuestJournal_Tasks_C	Text_NPC_Name_1		
6f227fadf662	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Task_Text.uasset	930	narrow	TextBlock_Task	Text Test Quest Test Do It Text		
393771a6702f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Task_Text.uasset	1073	narrow	Default__WB_Task_Text_C	asdasdasd asdasda fsdfsfsfsf fdfdf dfsdfsd		
c3c4aaf1d12b	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/UserInterfaceSystem/WB_Task_Text.uasset	1147	narrow	WB_Task_Text_C	TextBlock_Task		
483ab7a25a17	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Fonts/double-feature_regular.uasset	6	narrow	double-feature_regular	C:\Users\allen\Downloads\double-feature.regular.ttf		
314999e6045d	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Fonts/KnightsQuest-nvDV.uasset	6	narrow	KnightsQuest-nvDV	C:\Users\allen\Downloads\KnightsQuest-nvDV.ttf		
b04ef351545f	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Fonts/LombardicNarrow-GvWG.uasset	6	narrow	LombardicNarrow-GvWG	C:\Users\allen\Downloads\LombardicNarrow-GvWG.ttf		
122e6f0c8c12	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Fonts/razor-keen_regular.uasset	6	narrow	razor-keen_regular	C:\Users\allen\Downloads\razor-keen.regular.otf		
bf31ae8b57fe	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	1210	narrow	YouDiedFade	TextBlock_122		
852cd3f2ad2e	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	1257	narrow	YouDiedFade	TextBlock_122		
8cf272d486a1	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	2338	narrow	TextBlock	You Died	Ты погиб	
dad422f64e27	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	2476	narrow	Default__WB_DeathScreen_C	You Have Died	Ты погиб	
f61b1ec3e875	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	2541	narrow	Default__WB_DeathScreen_C	Lost To The Night	Поглощен ночью	
85511bdd664a	legacy_ui_original	KnightsEnd/Content/KnightsEnd/GameBackend/UserInterface/Gameplay/WB_DeathScreen.uasset	2610	narrow	Default__WB_DeathScreen_C	You Have Perished	Ты сгинул	
